what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.jboss.tools.jmx.jvmmonitor.ui,1.7.1.Final-v20160409-0826-B118,"org.jboss.tools.jmx.jvmmonitor.ui",1548641958530
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1548641958553
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1548641958578
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1548641958608
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.MigLayout",1548641958632
stopped,bundle,org.eclipse.wb.swing.java6,1.1.0.r37x201109091143,"org.eclipse.wb.swing.java6",1548641958655
stopped,bundle,org.eclipse.wb.swing.jsr296,1.1.0.r37x201109091143,"org.eclipse.wb.swing.jsr296",1548641958676
stopped,bundle,org.eclipse.wb.swing,1.1.0.r37x201109091143,"org.eclipse.wb.swing",1548641958714
stopped,bundle,org.eclipse.wb.core.ui,1.1.0.r37x201109091028,"org.eclipse.wb.core.ui",1548641958715
stopped,bundle,org.eclipse.wb.layout.group,1.1.0.r37x201109091112,"org.eclipse.wb.layout.group",1548641958746
stopped,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1548641958785
stopped,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1548641958785
stopped,bundle,com.jaspersoft.studio.properties,6.6.0.final,"com.jaspersoft.studio.properties",1548641958785
stopped,bundle,net.sf.jasperreports.samples,6.6.0.final,"net.sf.jasperreports.samples",1548641958786
stopped,bundle,net.sf.jasperreports,6.6.0.final,"net.sf.jasperreports",1548641958786
stopped,bundle,org.eclipse.jdt.ui,3.11.2.v20151123-1510,"org.eclipse.jdt.ui",1548641958786
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.400.v201503270022,"org.eclipse.wst.jsdt.debug.rhino.ui",1548641958787
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.500.v201502261613,"org.eclipse.wst.jsdt.debug.ui",1548641958789
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.500.v201402051800,"org.eclipse.wst.jsdt.support.firefox",1548641958818
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.601.v201512010225,"org.eclipse.wst.jsdt.ui",1548641958818
stopped,bundle,org.eclipse.wst.sse.ui,1.3.401.v201510130005,"org.eclipse.wst.sse.ui",1548641958818
stopped,bundle,org.eclipse.search,3.10.0.v20150318-0856,"org.eclipse.search",1548641958818
stopped,bundle,org.eclipse.ui.ide.application,1.1.0.v20150422-0725,"org.eclipse.ui.ide.application",1548641958818
stopped,bundle,org.eclipse.mylyn.commons.team,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.team",1548641958820
stopped,bundle,org.eclipse.ui.navigator.resources,3.5.1.v20160128-1644,"org.eclipse.ui.navigator.resources",1548641958820
